"COLUMN_ID","SCHEMA","TABLE","COLUMN","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","NULLABLE"
6,"E_MALTSEVA","TMP20191015","PACKAGE_ID","VARCHAR2",512,,,"Y"
7,"E_MALTSEVA","TMP20191015","VERSION_CODE","NUMBER",22,,,"Y"
8,"E_MALTSEVA","TMP20191015","INSTALLATION_STATUS","VARCHAR2",300,,,"Y"
9,"E_MALTSEVA","TMP20191015","APP_ID","VARCHAR2",200,,,"Y"
10,"E_MALTSEVA","TMP20191015","USER_ID","VARCHAR2",200,,,"Y"
11,"E_MALTSEVA","TMP20191015","APP_USER_ID","NUMBER",22,38,0,"Y"
12,"E_MALTSEVA","TMP20191015","REV_DATE","DATE",7,,,"Y"
13,"E_MALTSEVA","TMP20191015","APP_USER_STATUS","VARCHAR2",1020,,,"Y"
14,"E_MALTSEVA","TMP20191015","APP_USER_CREATED","DATE",7,,,"Y"
15,"E_MALTSEVA","TMP20191015","APP_USER_LAST_MODIFIED","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191015_1","APP_ID","VARCHAR2",200,,,"Y"
2,"E_MALTSEVA","TMP20191015_1","DEVICE_ID","VARCHAR2",1020,,,"Y"
3,"E_MALTSEVA","TMP20191015_1","DATE_FROM","DATE",7,,,"Y"
4,"E_MALTSEVA","TMP20191015_1","DATE_TO","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191016","TAXSYSTEM","VARCHAR2",8000,,,"Y"
2,"E_MALTSEVA","TMP20191016","DEVICE_ID","VARCHAR2",800,,,"N"
1,"E_MALTSEVA","TMP20191017","SUBSCRIPTION_ID","VARCHAR2",800,,,"Y"
2,"E_MALTSEVA","TMP20191017","IS_PAID","NUMBER",22,,,"Y"
3,"E_MALTSEVA","TMP20191017","SUM_AMOUNT","NUMBER",22,,,"Y"
4,"E_MALTSEVA","TMP20191017","CREATED_AT","DATE",7,,,"Y"
5,"E_MALTSEVA","TMP20191017","END_TRIAL","DATE",7,,,"Y"
6,"E_MALTSEVA","TMP20191017","CANCELLED_AT","DATE",7,,,"Y"
7,"E_MALTSEVA","TMP20191017","STATUS","VARCHAR2",800,,,"Y"
8,"E_MALTSEVA","TMP20191017","USER_ID","VARCHAR2",800,,,"Y"
1,"E_MALTSEVA","TMP20191017_2","SERVER_DATE","DATE",7,,,"Y"
2,"E_MALTSEVA","TMP20191017_2","DEVICE_ID","VARCHAR2",200,,,"Y"
1,"E_MALTSEVA","TMP20191017_3","SERVER_DATE","DATE",7,,,"Y"
2,"E_MALTSEVA","TMP20191017_3","USER_ID","VARCHAR2",800,,,"Y"
1,"E_MALTSEVA","TMP20191018","DEVICE_ID","VARCHAR2",1020,,,"Y"
2,"E_MALTSEVA","TMP20191018","APP_ID","VARCHAR2",200,,,"Y"
3,"E_MALTSEVA","TMP20191018","USER_ID","VARCHAR2",200,,,"Y"
4,"E_MALTSEVA","TMP20191018","BUNDLE_ID","VARCHAR2",200,,,"Y"
5,"E_MALTSEVA","TMP20191018","BRAND_NAME","VARCHAR2",800,,,"Y"
1,"E_MALTSEVA","TMP20191018_1","DEVICE_ID","VARCHAR2",1020,,,"Y"
2,"E_MALTSEVA","TMP20191018_1","APP_ID","VARCHAR2",200,,,"Y"
3,"E_MALTSEVA","TMP20191018_1","USER_ID","VARCHAR2",200,,,"Y"
4,"E_MALTSEVA","TMP20191018_1","BUNDLE_ID","VARCHAR2",200,,,"Y"
5,"E_MALTSEVA","TMP20191018_1","BRAND_NAME","VARCHAR2",800,,,"Y"
6,"E_MALTSEVA","TMP20191018_1","STATUS","VARCHAR2",800,,,"Y"
7,"E_MALTSEVA","TMP20191018_1","APP_NAME","VARCHAR2",4000,,,"Y"
8,"E_MALTSEVA","TMP20191018_1","TOTAL_AMOUNT","NUMBER",22,,,"Y"
9,"E_MALTSEVA","TMP20191018_1","PRICE","NUMBER",22,20,4,"Y"
1,"E_MALTSEVA","TMP20191018_APP","DEVICE_ID","VARCHAR2",1020,,,"Y"
2,"E_MALTSEVA","TMP20191018_APP","STATUS","VARCHAR2",1020,,,"Y"
3,"E_MALTSEVA","TMP20191018_APP","VERSION_ID","VARCHAR2",4000,,,"Y"
4,"E_MALTSEVA","TMP20191018_APP","CREATED","DATE",7,,,"Y"
5,"E_MALTSEVA","TMP20191018_APP","LAST_MODIFIED","DATE",7,,,"Y"
6,"E_MALTSEVA","TMP20191018_APP","PACKAGE_ID","VARCHAR2",512,,,"Y"
7,"E_MALTSEVA","TMP20191018_APP","VERSION_CODE","NUMBER",22,,,"Y"
8,"E_MALTSEVA","TMP20191018_APP","INSTALLATION_STATUS","VARCHAR2",300,,,"Y"
9,"E_MALTSEVA","TMP20191018_APP","APP_ID","VARCHAR2",200,,,"Y"
10,"E_MALTSEVA","TMP20191018_APP","USER_ID","VARCHAR2",200,,,"Y"
11,"E_MALTSEVA","TMP20191018_APP","APP_USER_ID","NUMBER",22,38,0,"Y"
12,"E_MALTSEVA","TMP20191018_APP","REV_DATE","DATE",7,,,"Y"
13,"E_MALTSEVA","TMP20191018_APP","APP_USER_STATUS","VARCHAR2",1020,,,"Y"
14,"E_MALTSEVA","TMP20191018_APP","APP_USER_CREATED","DATE",7,,,"Y"
15,"E_MALTSEVA","TMP20191018_APP","APP_USER_LAST_MODIFIED","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191018_APP_2","USER_ID","VARCHAR2",800,,,"N"
2,"E_MALTSEVA","TMP20191018_APP_2","LOGIN_TYPE","VARCHAR2",800,,,"N"
3,"E_MALTSEVA","TMP20191018_APP_2","LOGIN","VARCHAR2",800,,,"N"
4,"E_MALTSEVA","TMP20191018_APP_2","KEY","VARCHAR2",800,,,"N"
5,"E_MALTSEVA","TMP20191018_APP_2","KEY_TYPE","VARCHAR2",800,,,"N"
6,"E_MALTSEVA","TMP20191018_APP_2","CREATED","DATE",7,,,"N"
7,"E_MALTSEVA","TMP20191018_APP_2","UPDATED","DATE",7,,,"N"
8,"E_MALTSEVA","TMP20191018_APP_2","USER_TYPE","VARCHAR2",80,,,"Y"
1,"E_MALTSEVA","TMP20191018_APP_3","HST_ID","NUMBER",22,30,0,"Y"
2,"E_MALTSEVA","TMP20191018_APP_3","USER_ID","VARCHAR2",800,,,"Y"
3,"E_MALTSEVA","TMP20191018_APP_3","LOGIN_TYPE","VARCHAR2",800,,,"Y"
4,"E_MALTSEVA","TMP20191018_APP_3","LOGIN","VARCHAR2",800,,,"Y"
5,"E_MALTSEVA","TMP20191018_APP_3","KEY","VARCHAR2",800,,,"Y"
6,"E_MALTSEVA","TMP20191018_APP_3","KEY_TYPE","VARCHAR2",800,,,"Y"
7,"E_MALTSEVA","TMP20191018_APP_3","CREATED","DATE",7,,,"Y"
8,"E_MALTSEVA","TMP20191018_APP_3","UPDATED","DATE",7,,,"Y"
9,"E_MALTSEVA","TMP20191018_APP_3","HST_ACTION","VARCHAR2",800,,,"Y"
10,"E_MALTSEVA","TMP20191018_APP_3","HST_DATE","DATE",7,,,"Y"
11,"E_MALTSEVA","TMP20191018_APP_3","HST_USER","VARCHAR2",800,,,"Y"
12,"E_MALTSEVA","TMP20191018_APP_3","HST_DATE_BEGIN","DATE",7,,,"Y"
13,"E_MALTSEVA","TMP20191018_APP_3","HST_DATE_END","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191018_EVENTS","DEVICE_ID","VARCHAR2",200,,,"Y"
2,"E_MALTSEVA","TMP20191018_EVENTS","SERVER_DATE","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191018_EVENTS2","SHOP_ID","NUMBER",22,,0,"Y"
2,"E_MALTSEVA","TMP20191018_EVENTS2","DAYS_EVENTS","NUMBER",22,,,"Y"
1,"E_MALTSEVA","TMP20191018_FREE","DEVICE_ID","VARCHAR2",800,,,"N"
2,"E_MALTSEVA","TMP20191018_FREE","CNT_PSTN","NUMBER",22,,,"Y"
3,"E_MALTSEVA","TMP20191018_FREE","CNT_PSTN_FREE","NUMBER",22,,,"Y"
4,"E_MALTSEVA","TMP20191018_FREE","DAYS_W_CHECKS","NUMBER",22,,,"Y"
1,"E_MALTSEVA","TMP20191018_FREE2","SHOP_ID","NUMBER",22,,0,"Y"
2,"E_MALTSEVA","TMP20191018_FREE2","CNT_PSTN","NUMBER",22,,,"Y"
3,"E_MALTSEVA","TMP20191018_FREE2","CNT_PSTN_FREE","NUMBER",22,,,"Y"
4,"E_MALTSEVA","TMP20191018_FREE2","NOMENKL_CHECKS","NUMBER",22,,,"Y"
5,"E_MALTSEVA","TMP20191018_FREE2","NOMENKL_CHECKS_50PERC","NUMBER",22,,,"Y"
6,"E_MALTSEVA","TMP20191018_FREE2","NOMENKL_CHECKS_80PERC","NUMBER",22,,,"Y"
7,"E_MALTSEVA","TMP20191018_FREE2","DAYS_W_CHECKS","NUMBER",22,,,"Y"
1,"E_MALTSEVA","TMP20191018_MOBAPP","CLIENT_ID","VARCHAR2",500,,,"Y"
2,"E_MALTSEVA","TMP20191018_MOBAPP","USERNAME","VARCHAR2",500,,,"Y"
1,"E_MALTSEVA","TMP20191021_APP","DEVICE_ID","VARCHAR2",1020,,,"Y"
2,"E_MALTSEVA","TMP20191021_APP","USER_ID","VARCHAR2",800,,,"Y"
3,"E_MALTSEVA","TMP20191021_APP","APP_ID","VARCHAR2",200,,,"Y"
4,"E_MALTSEVA","TMP20191021_APP","HAS_BILLING","NUMBER",22,1,0,"Y"
5,"E_MALTSEVA","TMP20191021_APP","APP_TYPE","VARCHAR2",200,,,"Y"
6,"E_MALTSEVA","TMP20191021_APP","TYPE_LIST","VARCHAR2",32767,,,"Y"
7,"E_MALTSEVA","TMP20191021_APP","IS_FREE","NUMBER",22,1,0,"Y"
8,"E_MALTSEVA","TMP20191021_APP","IS_DEMO","NUMBER",22,,,"Y"
9,"E_MALTSEVA","TMP20191021_APP","IS_TEST","NUMBER",22,,,"Y"
10,"E_MALTSEVA","TMP20191021_APP","SUB_TYPE","VARCHAR2",800,,,"Y"
11,"E_MALTSEVA","TMP20191021_APP","FL_PRE","NUMBER",22,,,"Y"
12,"E_MALTSEVA","TMP20191021_APP","SUBSCRIPTION_ID","VARCHAR2",800,,,"Y"
13,"E_MALTSEVA","TMP20191021_APP","LAST_PAYMENT_DATE","DATE",7,,,"Y"
14,"E_MALTSEVA","TMP20191021_APP","FL_ONETIME","NUMBER",22,,,"Y"
15,"E_MALTSEVA","TMP20191021_APP","FL_ZERO","NUMBER",22,,,"Y"
1,"E_MALTSEVA","TMP20191022_KPI_PP3","PARTNER_ID","NUMBER",22,8,0,"Y"
2,"E_MALTSEVA","TMP20191022_KPI_PP3","PARTNER_NAME","VARCHAR2",200,,,"Y"
3,"E_MALTSEVA","TMP20191022_KPI_PP3","PARENT_PARTNER_ID","NUMBER",22,,,"Y"
4,"E_MALTSEVA","TMP20191022_KPI_PP3","PARENT_PARTNER_NAME","VARCHAR2",200,,,"Y"
5,"E_MALTSEVA","TMP20191022_KPI_PP3","USER_ID","VARCHAR2",800,,,"Y"
6,"E_MALTSEVA","TMP20191022_KPI_PP3","DEVICE_ID","VARCHAR2",800,,,"Y"
7,"E_MALTSEVA","TMP20191022_KPI_PP3","REGION","VARCHAR2",200,,,"Y"
8,"E_MALTSEVA","TMP20191022_KPI_PP3","MACROREGION","VARCHAR2",200,,,"Y"
9,"E_MALTSEVA","TMP20191022_KPI_PP3","FIRST_REG_DATE","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","PERIOD_FROM","DATE",7,,,"Y"
2,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","PERIOD_TILL","DATE",7,,,"Y"
3,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","DAYS","NUMBER",22,,,"Y"
4,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","PRODUCT_ID","VARCHAR2",4000,,,"Y"
5,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","APP_NAME","VARCHAR2",4000,,,"Y"
6,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","BUNDLE_ID","VARCHAR2",200,,,"Y"
7,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","BUNDLE_NAME","VARCHAR2",4000,,,"Y"
8,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","BILLING_PERIOD","VARCHAR2",200,,,"Y"
9,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","PAYMENT_ID","VARCHAR2",800,,,"Y"
10,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","AMOUNT_PER_DAY","NUMBER",22,,,"Y"
11,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","TYPE","VARCHAR2",42,,,"Y"
12,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV","USER_ID","VARCHAR2",800,,,"Y"
1,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","MM","DATE",7,,,"Y"
2,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","DAYS","NUMBER",22,,,"Y"
3,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","PERIOD_FROM","DATE",7,,,"Y"
4,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","PERIOD_TILL","DATE",7,,,"Y"
5,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","PRODUCT_ID","VARCHAR2",4000,,,"Y"
6,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","APP_NAME","VARCHAR2",4000,,,"Y"
7,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","BUNDLE_ID","VARCHAR2",200,,,"Y"
8,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","BUNDLE_NAME","VARCHAR2",4000,,,"Y"
9,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","BILLING_PERIOD","VARCHAR2",200,,,"Y"
10,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","PAYMENT_ID","VARCHAR2",800,,,"Y"
11,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","AMOUNT_PER_DAY","NUMBER",22,,,"Y"
12,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","TYPE","VARCHAR2",42,,,"Y"
13,"E_MALTSEVA","TMP20191022_KPI_PP3_MP_REV2","USER_ID","VARCHAR2",800,,,"Y"
1,"E_MALTSEVA","TMP20191022_SEG","DEVICE_ID","VARCHAR2",200,,,"Y"
1,"E_MALTSEVA","TMP20191023_APP_2","USER_ID","VARCHAR2",800,,,"N"
2,"E_MALTSEVA","TMP20191023_APP_2","LOGIN_TYPE","VARCHAR2",800,,,"N"
3,"E_MALTSEVA","TMP20191023_APP_2","LOGIN","VARCHAR2",800,,,"N"
4,"E_MALTSEVA","TMP20191023_APP_2","KEY","VARCHAR2",800,,,"N"
5,"E_MALTSEVA","TMP20191023_APP_2","KEY_TYPE","VARCHAR2",800,,,"N"
6,"E_MALTSEVA","TMP20191023_APP_2","CREATED","DATE",7,,,"N"
7,"E_MALTSEVA","TMP20191023_APP_2","UPDATED","DATE",7,,,"N"
8,"E_MALTSEVA","TMP20191023_APP_2","USER_TYPE","VARCHAR2",80,,,"Y"
1,"E_MALTSEVA","TMP20191023_APP_3","HST_ID","NUMBER",22,30,0,"N"
2,"E_MALTSEVA","TMP20191023_APP_3","USER_ID","VARCHAR2",800,,,"Y"
3,"E_MALTSEVA","TMP20191023_APP_3","LOGIN_TYPE","VARCHAR2",800,,,"Y"
4,"E_MALTSEVA","TMP20191023_APP_3","LOGIN","VARCHAR2",800,,,"Y"
5,"E_MALTSEVA","TMP20191023_APP_3","KEY","VARCHAR2",800,,,"Y"
6,"E_MALTSEVA","TMP20191023_APP_3","KEY_TYPE","VARCHAR2",800,,,"Y"
7,"E_MALTSEVA","TMP20191023_APP_3","CREATED","DATE",7,,,"Y"
8,"E_MALTSEVA","TMP20191023_APP_3","UPDATED","DATE",7,,,"Y"
9,"E_MALTSEVA","TMP20191023_APP_3","HST_ACTION","VARCHAR2",800,,,"Y"
10,"E_MALTSEVA","TMP20191023_APP_3","HST_DATE","DATE",7,,,"N"
11,"E_MALTSEVA","TMP20191023_APP_3","HST_USER","VARCHAR2",800,,,"Y"
12,"E_MALTSEVA","TMP20191023_APP_3","HST_DATE_BEGIN","DATE",7,,,"Y"
13,"E_MALTSEVA","TMP20191023_APP_3","HST_DATE_END","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191023_HSTAPPS","DEVICE_ID","VARCHAR2",1020,,,"Y"
2,"E_MALTSEVA","TMP20191023_HSTAPPS","STATUS","VARCHAR2",1020,,,"Y"
3,"E_MALTSEVA","TMP20191023_HSTAPPS","VERSION_ID","VARCHAR2",4000,,,"Y"
4,"E_MALTSEVA","TMP20191023_HSTAPPS","CREATED","DATE",7,,,"Y"
5,"E_MALTSEVA","TMP20191023_HSTAPPS","LAST_MODIFIED","DATE",7,,,"Y"
6,"E_MALTSEVA","TMP20191023_HSTAPPS","PACKAGE_ID","VARCHAR2",512,,,"Y"
7,"E_MALTSEVA","TMP20191023_HSTAPPS","VERSION_CODE","NUMBER",22,,,"Y"
8,"E_MALTSEVA","TMP20191023_HSTAPPS","INSTALLATION_STATUS","VARCHAR2",300,,,"Y"
9,"E_MALTSEVA","TMP20191023_HSTAPPS","APP_ID","VARCHAR2",200,,,"Y"
10,"E_MALTSEVA","TMP20191023_HSTAPPS","USER_ID","VARCHAR2",200,,,"Y"
11,"E_MALTSEVA","TMP20191023_HSTAPPS","APP_USER_ID","NUMBER",22,38,0,"Y"
12,"E_MALTSEVA","TMP20191023_HSTAPPS","REV_DATE","DATE",7,,,"Y"
13,"E_MALTSEVA","TMP20191023_HSTAPPS","APP_USER_STATUS","VARCHAR2",1020,,,"Y"
14,"E_MALTSEVA","TMP20191023_HSTAPPS","APP_USER_CREATED","DATE",7,,,"Y"
15,"E_MALTSEVA","TMP20191023_HSTAPPS","APP_USER_LAST_MODIFIED","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191023_HSTAPPS2","DEVICE_ID","VARCHAR2",1020,,,"Y"
2,"E_MALTSEVA","TMP20191023_HSTAPPS2","STATUS","VARCHAR2",1020,,,"Y"
3,"E_MALTSEVA","TMP20191023_HSTAPPS2","VERSION_ID","VARCHAR2",4000,,,"Y"
4,"E_MALTSEVA","TMP20191023_HSTAPPS2","CREATED","DATE",7,,,"Y"
5,"E_MALTSEVA","TMP20191023_HSTAPPS2","LAST_MODIFIED","DATE",7,,,"Y"
6,"E_MALTSEVA","TMP20191023_HSTAPPS2","PACKAGE_ID","VARCHAR2",512,,,"Y"
7,"E_MALTSEVA","TMP20191023_HSTAPPS2","VERSION_CODE","NUMBER",22,,,"Y"
8,"E_MALTSEVA","TMP20191023_HSTAPPS2","INSTALLATION_STATUS","VARCHAR2",300,,,"Y"
9,"E_MALTSEVA","TMP20191023_HSTAPPS2","APP_ID","VARCHAR2",200,,,"Y"
10,"E_MALTSEVA","TMP20191023_HSTAPPS2","USER_ID","VARCHAR2",200,,,"Y"
11,"E_MALTSEVA","TMP20191023_HSTAPPS2","APP_USER_ID","NUMBER",22,38,0,"Y"
12,"E_MALTSEVA","TMP20191023_HSTAPPS2","REV_DATE","DATE",7,,,"Y"
13,"E_MALTSEVA","TMP20191023_HSTAPPS2","APP_USER_STATUS","VARCHAR2",1020,,,"Y"
14,"E_MALTSEVA","TMP20191023_HSTAPPS2","APP_USER_CREATED","DATE",7,,,"Y"
15,"E_MALTSEVA","TMP20191023_HSTAPPS2","APP_USER_LAST_MODIFIED","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191023_PREMCL","PARTNER_ID","NUMBER",22,8,0,"Y"
2,"E_MALTSEVA","TMP20191023_PREMCL","PARTNER_NAME","VARCHAR2",200,,,"Y"
3,"E_MALTSEVA","TMP20191023_PREMCL","PARENT_ID","NUMBER",22,,,"Y"
4,"E_MALTSEVA","TMP20191023_PREMCL","PARENT_NAME","VARCHAR2",200,,,"Y"
5,"E_MALTSEVA","TMP20191023_PREMCL","SERIAL_NUMBER","VARCHAR2",800,,,"N"
6,"E_MALTSEVA","TMP20191023_PREMCL","DEVICE_BUSINESS_TYPE","VARCHAR2",800,,,"Y"
7,"E_MALTSEVA","TMP20191023_PREMCL","SECRET_CODE","VARCHAR2",800,,,"Y"
8,"E_MALTSEVA","TMP20191023_PREMCL","PARTNER_CODE","NUMBER",22,,,"Y"
9,"E_MALTSEVA","TMP20191023_PREMCL","WAS_SENT_TO_OFD","NUMBER",22,,,"Y"
10,"E_MALTSEVA","TMP20191023_PREMCL","ADDED_DATE","DATE",7,,,"Y"
11,"E_MALTSEVA","TMP20191023_PREMCL","DEVICE_ID","VARCHAR2",800,,,"Y"
12,"E_MALTSEVA","TMP20191023_PREMCL","USER_ID","VARCHAR2",800,,,"Y"
13,"E_MALTSEVA","TMP20191023_PREMCL","HAS_SUB","NUMBER",22,,,"Y"
14,"E_MALTSEVA","TMP20191023_PREMCL","HAS_INSTALL","NUMBER",22,,,"Y"
15,"E_MALTSEVA","TMP20191023_PREMCL","SUB_PARTNER_ID","VARCHAR2",100,,,"Y"
16,"E_MALTSEVA","TMP20191023_PREMCL","DEV_PARTNER_ID","NUMBER",22,8,0,"Y"
17,"E_MALTSEVA","TMP20191023_PREMCL","DEV_PARENT_PARTNER_ID","NUMBER",22,,,"Y"
18,"E_MALTSEVA","TMP20191023_PREMCL","WAS_TECH_SUPPORT","NUMBER",22,,,"Y"
19,"E_MALTSEVA","TMP20191023_PREMCL","ALL_IS_GOOD","NUMBER",22,,,"Y"
20,"E_MALTSEVA","TMP20191023_PREMCL","DATE_OF_INSTALL","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191023_SEG","DEVICE_ID","VARCHAR2",200,,,"Y"
1,"E_MALTSEVA","TMP20191023_U","USER_ID","VARCHAR2",800,,,"Y"
1,"E_MALTSEVA","TMP20191024_BLOCK_KS","USER_ID","CHAR",18,,,"Y"
1,"E_MALTSEVA","TMP20191025","DEVICE_ID","VARCHAR2",800,,,"Y"
2,"E_MALTSEVA","TMP20191025","USER_ID","VARCHAR2",800,,,"Y"
1,"E_MALTSEVA","TMP20191025_2","USER_ID","VARCHAR2",800,,,"Y"
1,"E_MALTSEVA","TMP20191028_TOBACCO_MARKED","DEVICE_ID","VARCHAR2",800,,,"N"
1,"E_MALTSEVA","TMP20191029_AMOUNT","DEVICE_ID","VARCHAR2",800,,,"N"
2,"E_MALTSEVA","TMP20191029_AMOUNT","TOTAL_AMOUNT","NUMBER",22,,,"Y"
3,"E_MALTSEVA","TMP20191029_AMOUNT","TOTAL_CNT_CHECK","NUMBER",22,,,"Y"
4,"E_MALTSEVA","TMP20191029_AMOUNT","ACQUIR_AMOUNT","NUMBER",22,,,"Y"
5,"E_MALTSEVA","TMP20191029_AMOUNT","ACQUIR_CNT_CHECK","NUMBER",22,,,"Y"
1,"E_MALTSEVA","TMP20191029_PH","PHONE","CHAR",11,,,"Y"
1,"E_MALTSEVA","TMP20191029_TOBACCO_MARKED","DEVICE_ID","VARCHAR2",800,,,"N"
1,"E_MALTSEVA","TMP20191030_SESS","DEVICE_ID","VARCHAR2",800,,,"N"
2,"E_MALTSEVA","TMP20191030_SESS","EVENT_DATE","DATE",7,,,"N"
3,"E_MALTSEVA","TMP20191030_SESS","EVENT","VARCHAR2",800,,,"N"
4,"E_MALTSEVA","TMP20191030_SESS","SERVER_DATE","DATE",7,,,"N"
5,"E_MALTSEVA","TMP20191030_SESS","DEVICE_IDX","NUMBER",22,,0,"N"
6,"E_MALTSEVA","TMP20191030_SESS","ID","NUMBER",22,,0,"N"
7,"E_MALTSEVA","TMP20191030_SESS","ADDED","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191030_SESS2","DEVICE_ID","VARCHAR2",800,,,"N"
2,"E_MALTSEVA","TMP20191030_SESS2","START_SESSION","DATE",7,,,"N"
3,"E_MALTSEVA","TMP20191030_SESS2","END_SESSION","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191030_SESS3","DEVICE_ID","VARCHAR2",800,,,"N"
2,"E_MALTSEVA","TMP20191030_SESS3","START_SESSION","DATE",7,,,"N"
1,"E_MALTSEVA","TMP20191030_SESS_E","DEVICE_ID","VARCHAR2",800,,,"N"
2,"E_MALTSEVA","TMP20191030_SESS_E","EVENT_DATE","DATE",7,,,"N"
1,"E_MALTSEVA","TMP20191030_SESS_O","DEVICE_ID","VARCHAR2",800,,,"N"
2,"E_MALTSEVA","TMP20191030_SESS_O","EVENT_DATE","DATE",7,,,"N"
1,"E_MALTSEVA","TMP20191031_KPI_PP3","PARTNER_ID","NUMBER",22,8,0,"Y"
2,"E_MALTSEVA","TMP20191031_KPI_PP3","PARTNER_NAME","VARCHAR2",200,,,"Y"
3,"E_MALTSEVA","TMP20191031_KPI_PP3","PARENT_PARTNER_ID","NUMBER",22,,,"Y"
4,"E_MALTSEVA","TMP20191031_KPI_PP3","PARENT_PARTNER_NAME","VARCHAR2",200,,,"Y"
5,"E_MALTSEVA","TMP20191031_KPI_PP3","USER_ID","VARCHAR2",800,,,"Y"
6,"E_MALTSEVA","TMP20191031_KPI_PP3","DEVICE_ID","VARCHAR2",800,,,"Y"
7,"E_MALTSEVA","TMP20191031_KPI_PP3","REGION","VARCHAR2",200,,,"Y"
8,"E_MALTSEVA","TMP20191031_KPI_PP3","MACROREGION","VARCHAR2",200,,,"Y"
9,"E_MALTSEVA","TMP20191031_KPI_PP3","FIRST_REG_DATE","DATE",7,,,"Y"
1,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","PERIOD_FROM","DATE",7,,,"Y"
2,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","PERIOD_TILL","DATE",7,,,"Y"
3,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","DAYS","NUMBER",22,,,"Y"
4,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","PRODUCT_ID","VARCHAR2",4000,,,"Y"
5,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","APP_NAME","VARCHAR2",4000,,,"Y"
6,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","BUNDLE_ID","VARCHAR2",200,,,"Y"
7,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","BUNDLE_NAME","VARCHAR2",4000,,,"Y"
8,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","BILLING_PERIOD","VARCHAR2",200,,,"Y"
9,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","PAYMENT_ID","VARCHAR2",800,,,"Y"
10,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","AMOUNT_PER_DAY","NUMBER",22,,,"Y"
11,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","TYPE","VARCHAR2",42,,,"Y"
12,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV","USER_ID","VARCHAR2",800,,,"Y"
1,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV2","MM","DATE",7,,,"Y"
2,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV2","DAYS","NUMBER",22,,,"Y"
3,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV2","PERIOD_FROM","DATE",7,,,"Y"
4,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV2","PERIOD_TILL","DATE",7,,,"Y"
5,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV2","PRODUCT_ID","VARCHAR2",4000,,,"Y"
6,"E_MALTSEVA","TMP20191031_KPI_PP3_MP_REV2","APP_NAME","VARCHAR2",4000,,,"Y"
